TOID,geometry,prop_of_rec
osgb1000000254190461,"POLYGON ((384816 393713, 384816.5 393713, 384816.5 393714, 384817 393714, 384817 393714.35, 384821.5932505168 393712.05337474163, 384820.5199378876 393709.90674948326, 384816 393712.16671842703, 384816 393713))",1.0823147608228243
osgb1000000254190462,"POLYGON ((384779 393644, 384779 393643.5, 384780 393643.5, 384780 393643.15001451847, 384777.848265281 393638.6344022209, 384775.6816688878 393639.6668072136, 384777.74647887325 393644, 384779 393644))",1.0607826052183342
osgb1000000254190462,"POLYGON ((384779 393644, 384779 393643.5, 384780 393643.5, 384780 393643.102472048, 384777.8667276479 393638.62560471724, 384775.7001312547 393639.6580097099, 384777.76913333905 393644, 384779 393644))",1.0610945923577404
osgb1000000254190462,"POLYGON ((384779 393644, 384779 393643.5, 384780 393643.5, 384780 393643.05492957745, 384777.88519001455 393638.61680721364, 384775.71859362134 393639.64921220636, 384777.79178780486 393644, 384779 393644))",1.0613130856553226
osgb1000000254190468,"POLYGON ((384846.5 393638, 384846.5978653097 393638, 384847 393637.79401589924, 384847 393637.5, 384847.57399572193 393637.5, 384848 393637.28178926057, 384848 393637, 384848.5 393637, 384848.5 393636, 384849.5 393636, 384849.5 393636.5, 384849.5262565465 393636.5, 384850.5 393636.00122266385, 384850.5 393636, 384850.50238695875 393636, 384851 393635.74510934454, 384851 393635.5, 384850.5 393635.5, 384850.5 393634.5, 384850 393634.5, 384850 393633.56206058885, 384845.234201075 393636.0032297529, 384846.3278464818 393638.13831083657, 384846.5 393638.0501292186, 384846.5 393638))",0.9929760091714136
osgb1000000254190468,"POLYGON ((384845 393633, 384845 393634, 384845.5 393634, 384845.5 393634.5, 384845 393634.5, 384845 393635, 384844.67845816637 393635, 384844.8658687003 393635.2803946517, 384849.02576181636 393632.5, 384849 393632.5, 384849 393632, 384848.5 393632, 384848.5 393631, 384848 393631, 384848 393630.5, 384847.7052430055 393630.5, 384843.9648629182 393633, 384845 393633))",0.8798946256632338
osgb1000000254190468,"POLYGON ((384842.5 393632, 384842.5 393632.8429608653, 384842.76638343 393633, 384844.5870663175 393633, 384846.65039650095 393629.5, 384846.5 393629.5, 384846.5 393629, 384846 393629, 384846 393628.5, 384845 393628.5, 384845 393628, 384844.7652853093 393628, 384844.5 393628.45, 384844.5 393629, 384844.17576239974 393629, 384842.4071936711 393632, 384842.5 393632))",0.9948368333128808
osgb1000000254190469,"MULTIPOLYGON (((384679.5 393899.5382023186, 384677 393899.51773448236, 384677 393900, 384678 393900, 384678 393900.5, 384677.5 393900.5, 384677.5 393901, 384676.5 393901, 384676.5 393901.5, 384676 393901.5, 384676 393901.90962778154, 384679.5 393901.93828275223, 384679.5 393899.5382023186)), ((384675.5 393901.5, 384675 393901.5, 384675 393900, 384676 393900, 384676 393899.5095473479, 384674.83385964914 393899.5, 384674.5 393899.5, 384674.5 393901.8973470798, 384675.5 393901.9055342143, 384675.5 393901.5)))",0.6779337071309492
osgb1000000254190469,"POLYGON ((384679.5 393904.5, 384679.5 393902.2384235155, 384674.5 393902.19748784305, 384674.5 393904.59756827675, 384679.5919447305 393904.6392567131, 384679.59308484395 393904.5, 384679.5 393904.5), (384676 393902.5, 384677 393902.5, 384677 393903, 384678 393903, 384678 393903.5, 384679 393903.5, 384679 393904, 384676 393904, 384676 393902.5))",0.7824002489017242
osgb1000000254190469,"POLYGON ((384674.5 393907.29778947367, 384679.5698391381 393907.33929692855, 384679.58948760235 393904.9393773595, 384674.5 393904.89770904003, 384674.5 393907.29778947367))",1.0582986687793297
osgb1000000254190471,"POLYGON ((384644.5 393732.5, 384644 393732.5, 384644 393731.5, 384643.5 393731.5, 384643.5 393729, 384644 393729, 384644 393728.79118184594, 384643.6142496473 393728, 384643.5 393728, 384643.5 393727.7656716418, 384643.37046855275 393727.5, 384643 393727.5, 384643 393728, 384641.5 393728, 384641.5 393728.5, 384641.18796533515 393728.5, 384643.4463370516 393733.13196647976, 384644.5 393732.6182402661, 384644.5 393732.5))",0.6875372925408586
osgb1000000254190471,"POLYGON ((384639.5 393734, 384641.5 393734, 384641.5 393734.08092683327, 384642.03221283894 393733.82143997645, 384639.6814610096 393729, 384639.5 393729, 384639.5 393729.5, 384638.5 393729.5, 384638.5 393730, 384637.5 393730, 384637.5 393730.00213759, 384639.5 393734.10417840636, 384639.5 393734))",1.0047217838583817
osgb1000000254190471,"POLYGON ((384635.5 393731, 384635.5 393731.5, 384634.5 393731.5, 384634.5 393732, 384634.0537313433 393732, 384636.30358757643 393736.61450104974, 384638.4608381013 393735.56270726153, 384636.2362345609 393731, 384635.5 393731))",1.0761159872254782
osgb1000000254190472,"POLYGON ((384619 393728, 384619 393727.5, 384620 393727.5, 384620 393727.29207981133, 384617.6958663859 393722.5836328606, 384615.54014625296 393723.63855973416, 384617.6744680851 393728, 384619 393728))",1.0798904251448471
osgb1000000254190472,"POLYGON ((384620 393727.5, 384620 393727, 384621 393727, 384621 393726.5, 384622 393726.5, 384622 393726.474773365, 384619.63213675405 393721.6360962974, 384617.4764166212 393722.691023171, 384619.8297457078 393727.5, 384620 393727.5))",1.0852064631931881
osgb1000000254190472,"POLYGON ((384622 393726.5, 384622 393726, 384623 393726, 384623 393725.5, 384623.92294172064 393725.5, 384623.6782608696 393725, 384623 393725, 384623 393724.5, 384622.5 393724.5, 384622.5 393723.5, 384622.9442183164 393723.5, 384621.5684071225 393720.68855973415, 384619.4126869896 393721.7434866077, 384621.7403424794 393726.5, 384622 393726.5))",0.996883485401178
osgb1000000254190474,"POLYGON ((384868.5 393671, 384868 393671, 384868 393670, 384867.5 393670, 384867.5 393669.8669642527, 384863.13345790765 393672.0349676692, 384864.2007533938 393674.1845909723, 384868.5 393672.05, 384868.5 393671))",1.047625223468888
osgb1000000254190474,"POLYGON ((384868.5 393671, 384868 393671, 384868 393670, 384867.5 393670, 384867.5 393669.617426329, 384867 393669.8656780772, 384867 393670, 384866.7294642964 393670, 384863.03406369267 393671.83477932063, 384864.1013591788 393673.9844026238, 384868.5 393671.8004620763, 384868.5 393671))",1.0475057215677985
osgb1000000254190474,"POLYGON ((384868.5 393671, 384868 393671, 384868 393670, 384867.5 393670, 384867.5 393669.5, 384867.23391608393 393669.5, 384867 393669.61614015355, 384867 393670, 384866.2268738304 393670, 384862.93466947775 393671.63459097233, 384864.0019649639 393673.7842142754, 384868.5 393671.5509241526, 384868.5 393671))",1.0361341748741202
osgb1000000254190477,"POLYGON ((384665.5 393936, 384666 393936, 384666 393934.9637929812, 384660.72699123085 393934.8204490535, 384660.6617726061 393937.2195627504, 384665.5 393937.3510873786, 384665.5 393936))",1.0468095287027572
osgb1000000254190477,"MULTIPOLYGON (((384666 393931.9107941319, 384664.5 393931.8734263252, 384664.5 393932.5, 384665 393932.5, 384665 393933, 384665.5 393933, 384665.5 393934, 384664.5 393934, 384664.5 393934.27412744454, 384666 393934.31149525126, 384666 393931.9107941319)), ((384664 393932.5, 384664 393932, 384661 393932, 384661 393931.7862347762, 384660.80416729255 393931.78135621705, 384660.78626453126 393932.5, 384664 393932.5)))",0.34702611111402454
osgb1000000254190477,"POLYGON ((384666 393928.85331343283, 384665 393928.84435820894, 384665 393929, 384664.5 393929, 384664.5 393930, 384665 393930, 384665 393931.24445444223, 384666 393931.2534096661, 384666 393928.85331343283))",0.2517444646956493
osgb1000000254190481,"POLYGON ((384989 393545, 384989 393544.5, 384990 393544.5, 384990 393544, 384990.10074487794 393544, 384988.0244301669 393539.48627236736, 384985.8440530804 393540.48924582714, 384987.919 393545, 384989 393545))",1.077284449132031
osgb1000000254190481,"POLYGON ((384991 393544, 384991 393543.5, 384992 393543.5, 384992 393543, 384992.7316767868 393543, 384990.57554597146 393538.31275909726, 384988.39516888506 393539.31573255704, 384990.5499319089 393544, 384991 393544))",1.0623057931779776
osgb1000000254190481,"POLYGON ((384993 393542.5, 384994.5 393542.5, 384994.5 393542, 384995.36260869564 393542, 384995.13260869565 393541.5, 384994 393541.5, 384994 393541, 384993.5 393541, 384993.5 393540.5, 384993 393540.5, 384993 393540, 384992.5 393540, 384992.5 393538, 384993 393538, 384993 393537.5, 384993.2926086956 393537.5, 384993.1266617761 393537.13924582716, 384990.94628468965 393538.14221928694, 384993 393542.6068177876, 384993 393542.5))",0.6293689285424163
osgb1000000254190482,"POLYGON ((384647 393713.5, 384648 393713.5, 384648 393713, 384648.9298969898 393713, 384646.5812004212 393708.2335275521, 384644.4283713578 393709.2943418732, 384646.7471014493 393714, 384647 393714, 384647 393713.5))",1.0705795398579252
osgb1000000254190482,"POLYGON ((384648 393713.5, 384648 393713, 384649 393713, 384649 393712.5, 384649.48958617606 393712.5, 384647.2297858895 393707.91393471265, 384645.0769568261 393708.97474903375, 384647.3067906356 393713.5, 384648 393713.5))",1.066900944909615
osgb1000000254190482,"POLYGON ((384648 393713, 384649 393713, 384649 393712.5, 384650 393712.5, 384650 393711.89999999997, 384649.80289855076 393711.5, 384649.5 393711.5, 384649.5 393710.8852941176, 384649.06376811594 393710, 384649 393710, 384649 393709.87058823527, 384647.8783713578 393707.5943418732, 384645.7255422944 393708.6551561943, 384648 393713.27096742037, 384648 393713))",1.0561392864500458
osgb1000000254190483,"POLYGON ((384839 393750, 384838.5 393750, 384838.5 393751, 384838 393751, 384838 393751.5, 384837 393751.5, 384837 393751, 384835.59827586205 393751, 384835.5 393751.04879904876, 384835.5 393752, 384836 393752, 384836 393753, 384836.5 393753, 384836.5 393753.2318380435, 384840.964818532 393751.0148247035, 384839.8974398794 393748.86524269485, 384839 393749.3108680143, 384839 393750))",0.8125272242775616
osgb1000000254190483,"POLYGON ((384836.5 393754, 384837 393754, 384837 393755, 384837.5 393755, 384837.5 393755.6026431597, 384842.1069912747 393753.31503369927, 384841.0396126221 393751.16545169055, 384836.5 393753.4196041649, 384836.5 393754))",1.062799808459909
osgb1000000254190483,"POLYGON ((384837.5 393756, 384838 393756, 384838 393757, 384838.5 393757, 384838.5 393757.9734482759, 384843.2491640174 393755.61524269485, 384842.1817853648 393753.4656606862, 384837.5 393755.7904092811, 384837.5 393756))",1.063681722136048
osgb1000000254190485,"POLYGON ((384975 393483, 384975 393483.5, 384974 393483.5, 384974 393483.85997275956, 384976.1784521843 393488.3660861818, 384978.33919622016 393487.3214880717, 384976.25 393483, 384975 393483))",1.0619402537142693
osgb1000000254190485,"POLYGON ((384973 393484, 384973 393484.5, 384972 393484.5, 384972 393485, 384971.4181237034 393485, 384973.63896118844 393489.59378712677, 384975.7997052243 393488.54918901675, 384973.60042841494 393484, 384973 393484))",1.0586556566104506
osgb1000000254190485,"POLYGON ((384971 393485.5, 384970 393485.5, 384970 393486, 384969 393486, 384969 393486.478748358, 384969.01027397264 393486.5, 384969.5 393486.5, 384969.5 393487, 384970 393487, 384970 393487.5, 384969.5 393487.5, 384969.5 393487.5129949333, 384971.0994701928 393490.8214880717, 384973.26021422865 393489.7768899616, 384971 393485.1016523107, 384971 393485.5))",1.007134126141663
osgb1000000254190486,"MULTIPOLYGON (((384521 393628.5493017043, 384520.7280570357 393628, 384520 393628, 384520 393627.5, 384519 393627.5, 384519 393627, 384518 393627, 384518 393626, 384518.5 393626, 384518.5 393625.5, 384519.49038126395 393625.5, 384519.24284610956 393625, 384519 393625, 384519 393624.5094714724, 384518.9953109552 393624.5, 384518 393624.5, 384518 393625, 384516.56483472855 393625, 384518.9787939498 393629.87599272025, 384521 393628.875353617, 384521 393628.5493017043)), ((384519.5 393626, 384519.7379164183 393626, 384519.5 393625.51942903036, 384519.5 393626)))",0.7504447924772324
osgb1000000254190486,"POLYGON ((384520 393628, 384520 393627.6437141209, 384519.9288514058 393627.5, 384519 393627.5, 384519 393627, 384518 393627, 384518 393626, 384518.5 393626, 384518.5 393625.5, 384518.9387107883 393625.5, 384518.4436404796 393624.5, 384518 393624.5, 384518 393625, 384516.5 393625, 384516.5 393625.5, 384516.26069940726 393625.5, 384518.5357188045 393630.09534606925, 384520.6865685137 393629.0305242397, 384520.1763865602 393628, 384520 393628))",0.8830536461601188
osgb1000000254190486,"POLYGON ((384519 393627.5, 384519 393627, 384518 393627, 384518 393626, 384518.5 393626, 384518.5 393625.72816898, 384518 393624.71821142203, 384518 393625, 384516.5 393625, 384516.5 393625.5, 384515.7090289316 393625.5, 384518.092643659 393630.3146994183, 384520.24349336815 393629.2498775888, 384519.37718093005 393627.5, 384519 393627.5))",0.984566059562172
osgb1000000254190488,"POLYGON ((384893.5 393687, 384893.4000000001 393687, 384892.5 393687.45, 384892.5 393687.5, 384892.4000000001 393687.5, 384892 393687.7, 384892 393688, 384891.4 393688, 384889.5 393688.95, 384889.5 393690, 384890 393690, 384890 393691, 384890.5 393691, 384890.5 393691.13328157295, 384894.866563146 393688.95, 384893.7932505168 393686.80337474163, 384893.5 393686.95, 384893.5 393687))",1.0400797245539113
osgb1000000254190488,"POLYGON ((384890.5 393692, 384891 393692, 384891 393693, 384891.5 393693, 384891.5 393693.79164078657, 384896.12990683137 393691.4766873708, 384895.0565942021 393689.33006211236, 384890.5 393691.6083592135, 384890.5 393692))",1.052516013200922
osgb1000000254190488,"POLYGON ((384892 393695, 384892.5 393695, 384892.5 393696, 384893 393696, 384893 393696.2, 384897.3932505168 393694.00337474165, 384896.3199378876 393691.85674948327, 384892 393694.016718427, 384892 393695))",1.0487508446334324
osgb1000000254190491,"POLYGON ((384666 393926.45272410207, 384665 393926.44517693226, 384665 393928.845245283, 384666 393928.8527924528, 384666 393926.45272410207))",0.2083392665554129
osgb1000000254190491,"POLYGON ((384666 393924.75042805524, 384665 393924.73325767904, 384665 393927.1335393269, 384666 393927.1507097031, 384666 393924.75042805524))",0.2083577819323384
osgb1000000254190491,"POLYGON ((384666 393923.0464632911, 384665 393923.0230455696, 384665 393923.5, 384665.5 393923.5, 384665.5 393924, 384665 393924, 384665 393925.42370354704, 384666 393925.44712126855, 384666 393923.0464632911))",0.18668906054194345
osgb1000000254190496,"POLYGON ((384764 393668.5, 384764 393669.08999506745, 384764.1883806447 393669.5, 384764.5 393669.5, 384764.5 393669.7121357159, 384766 393669.02294652665, 384766 393669, 384766.04994244035 393669, 384766.5040008235 393668.79137858073, 384766.3701241783 393668.5, 384766 393668.5, 384766 393667.694435612, 384765.91066471883 393667.5, 384765.5 393667.5, 384765.5 393667, 384765 393667, 384765 393666.5, 384764 393666.5, 384764 393666, 384764.5 393666, 384764.5 393664.4297297297, 384764.30255661067 393664, 384764 393664, 384764 393664.5, 384763 393664.5, 384763 393665, 384762.1208130771 393665, 384763.72892118525 393668.5, 384764 393668.5))",0.9036182695308146
osgb1000000254190496,"MULTIPOLYGON (((384762.5 393670.5, 384762.1067396027 393670.5, 384762.2428020023 393670.78556368395, 384762.5 393670.6630166701, 384762.5 393670.5)), ((384762 393669.5, 384762.5 393669.5, 384762.5 393669, 384763.5 393669, 384763.5 393668.5, 384763.8120684996 393668.5, 384762.1444250793 393665, 384762 393665, 384762 393665.5, 384761 393665.5, 384761 393666, 384760 393666, 384760 393666.07843810046, 384762 393670.2759781229, 384762 393669.5)), ((384764 393669.5, 384764.2885380483 393669.5, 384764 393668.8944249972, 384764 393669.5)))",0.8196840213211686
osgb1000000254190496,"POLYGON ((384762 393670.5, 384762 393670.0896887942, 384760 393666.02718879405, 384760 393666.5, 384759 393666.5, 384759 393667, 384758 393667, 384758 393667.3984375, 384760.1700833205 393671.806419245, 384762.323292943 393670.74637758476, 384762.20199936285 393670.5, 384762 393670.5))",1.0496635175440046
osgb1000000254190497,"MULTIPOLYGON (((384969 393490.5, 384969 393491, 384968.5 393491, 384968.5 393492, 384968 393492, 384968 393491.5, 384966.8990645522 393491.5, 384967.42939343886 393492.59649080614, 384969.5899542108 393491.55151370075, 384969.08137895685 393490.5, 384969 393490.5)), ((384966 393488.5, 384966 393488, 384967 393488, 384967 393487.5, 384967.5 393487.5, 384967.5 393487.23039215687, 384967.3885684993 393487, 384966.5 393487, 384966.5 393487.5, 384965.5 393487.5, 384965.5 393488, 384965.20625409466 393488, 384965.44808416005 393488.5, 384966 393488.5)))",0.2974881404119105
osgb1000000254190497,"POLYGON ((384966 393491.5, 384966 393491, 384965 393491, 384965 393490.5, 384964.5 393490.5, 384964.5 393490, 384964 393490, 384964 393489, 384965 393489, 384965 393488.5, 384965.46763099445 393488.5, 384965.2258009291 393488, 384964.5 393488, 384964.5 393488.5, 384963.5 393488.5, 384963.5 393489, 384963.04348652443 393489, 384965.2846738246 393493.633806175, 384967.4452345966 393492.5888290697, 384966.9186113865 393491.5, 384966 393491.5))",0.7030325964386737
